"municipio","data","taxa_desemprego","fonte","taxa_informalidade","desemprego_informalidade"
"Belo Horizonte (MG)","2023-11",7.51373362817188,"PNAD",28.9676305741499,36.4813642023218
"Belém (PA)","2023-11",12.3135319539517,"PNAD",42.4702492931146,54.7837812470662
"Brasília (DF)","2023-11",9.6936646249388,"PNAD",31.1501136485107,40.8437782734495
"Campo Grande (MS)","2023-11",4.27492782232132,"PNAD",31.5230070527423,35.7979348750636
"Curitiba (PR)","2023-11",6.45984903206418,"PNAD",27.5255014966773,33.9853505287414
"Fortaleza (CE)","2023-11",8.40660935248506,"PNAD",43.3855691645153,51.7921785170003
"Goiânia (GO)","2023-11",5.21447759440055,"PNAD",27.9335937752745,33.148071369675
"Grande Vitória (ES)","2023-11",7.77730575511015,"PNAD",30.1403079668646,37.9176137219747
"Porto Alegre (RS)","2023-11",4.98994505525314,"PNAD",30.0864291979351,35.0763742531882
"Recife (PE)","2023-11",11.1357260456285,"PNAD",43.0954025598992,54.2311286055276
"Rio Branco (AC)","2023-11",11.0654492315358,"PNAD",34.7051601733744,45.7706094049102
"Rio de Janeiro (RJ)","2023-11",9.0329353365551,"PNAD",34.6310692868132,43.6640046233683
"Salvador (BA)","2023-11",16.3379492180994,"PNAD",38.3352688631722,54.6732180812716
"São Luís (MA)","2023-11",11.8826194028453,"PNAD",44.8068653512421,56.6894847540874
"São Paulo (SP)","2023-11",7.77651837456193,"PNAD",32.6133755666222,40.3898939411842
"Aracaju (SE)","2023-12",13.1975339323817,"PNAD",37.8826764501878,51.0802103825695
"Belo Horizonte (MG)","2023-12",7.5209780555973,"PNAD",28.5638277385425,36.0848057941397
"Belém (PA)","2023-12",12.147797229151,"PNAD",42.6427879332832,54.7905851624343
"Brasília (DF)","2023-12",9.60804452111195,"PNAD",31.0220641226146,40.6301086437265
"Campo Grande (MS)","2023-12",4.41165967002254,"PNAD",31.3411935831706,35.7528532531931
"Curitiba (PR)","2023-12",6.27163326220886,"PNAD",27.2674332129226,33.5390664751315
"Fortaleza (CE)","2023-12",8.39974331122773,"PNAD",43.3126851988688,51.7124285100966
"Goiânia (GO)","2023-12",5.21434915937625,"PNAD",28.0654678359129,33.2798169952891
"Grande Vitória (ES)","2023-12",7.44957001472577,"PNAD",30.5459208751315,37.9954908898573
"Porto Alegre (RS)","2023-12",5.52756492021037,"PNAD",30.0315447152517,35.5591096354621
"Recife (PE)","2023-12",11.1188651056972,"PNAD",42.2440172381668,53.362882343864
"Rio Branco (AC)","2023-12",11.015429101728,"PNAD",34.6929609328325,45.7083900345605
"Rio de Janeiro (RJ)","2023-12",9.08784571720511,"PNAD",34.6345344096168,43.7223801268219
"Salvador (BA)","2023-12",16.4349945364388,"PNAD",38.1419877367091,54.5769822731478
"São Luís (MA)","2023-12",11.6013698308039,"PNAD",44.1904551957926,55.7918250265965
"São Paulo (SP)","2023-12",7.7887369472577,"PNAD",32.8392378710744,40.6279748183321
"Aracaju (SE)","2024-01",11.8,"PNAD",36.9,48.7
"Belo Horizonte (MG)","2024-01",7.2,"PNAD",28.5,35.7
"Belém (PA)","2024-01",11.6,"PNAD",43,54.6
"Brasília (DF)","2024-01",9.6,"PNAD",30.7,40.3
"Campo Grande (MS)","2024-01",4.4,"PNAD",31.1,35.5
"Curitiba (PR)","2024-01",5.9,"PNAD",27.3,33.2
"Fortaleza (CE)","2024-01",8.4,"PNAD",43.2,51.6
"Goiânia (GO)","2024-01",5.2,"PNAD",28.3,33.5
"Grande Vitória (ES)","2024-01",6.8,"PNAD",31,37.8
"Porto Alegre (RS)","2024-01",6.1,"PNAD",30.1,36.2
"Recife (PE)","2024-01",11.1,"PNAD",41.5,52.6
"Rio Branco (AC)","2024-01",10.6,"PNAD",35.1,45.7
"Rio de Janeiro (RJ)","2024-01",9,"PNAD",34.6,43.6
"Salvador (BA)","2024-01",16.2,"PNAD",37.9,54.1
"São Luís (MA)","2024-01",10.8,"PNAD",43.4,54.2
"São Paulo (SP)","2024-01",7.6,"PNAD",33,40.6
"Aracaju (SE)","2024-02",8.9,"PNAD",35,43.9
"Belo Horizonte (MG)","2024-02",6.1,"PNAD",29.1,35.2
"Belém (PA)","2024-02",10,"PNAD",44.1,54.1
"Brasília (DF)","2024-02",9.7,"PNAD",29.8,39.5
"Campo Grande (MS)","2024-02",4,"PNAD",29.3,33.3
"Curitiba (PR)","2024-02",4.9,"PNAD",27.9,32.8
"Fortaleza (CE)","2024-02",8.5,"PNAD",42.4,50.9
"Goiânia (GO)","2024-02",5.1,"PNAD",29.1,34.2
"Grande Vitória (ES)","2024-02",5.1,"PNAD",31.9,37
"Porto Alegre (RS)","2024-02",7.1,"PNAD",30.5,37.6
"Recife (PE)","2024-02",11,"PNAD",40.4,51.4
"Rio Branco (AC)","2024-02",9,"PNAD",36.6,45.6
"Rio de Janeiro (RJ)","2024-02",8.6,"PNAD",34.4,43
"Salvador (BA)","2024-02",15.1,"PNAD",33.9,49
"São Luís (MA)","2024-02",8.4,"PNAD",42,50.4
"São Paulo (SP)","2024-02",6.9,"PNAD",33.1,40
"Aracaju (SE)","2024-03",8.6,"PNAD",36.8,45.4
"Belo Horizonte (MG)","2024-03",6.3,"PNAD",26.3,32.6
"Belém (PA)","2024-03",9,"PNAD",45.3,54.3
"Brasília (DF)","2024-03",8.9,"PNAD",30.3,39.2
"Campo Grande (MS)","2024-03",2.8,"PNAD",31,33.8
"Curitiba (PR)","2024-03",5.8,"PNAD",27.7,33.5
"Fortaleza (CE)","2024-03",7.9,"PNAD",43.8,51.7
"Goiânia (GO)","2024-03",4.1,"PNAD",31,35.1
"Grande Vitória (ES)","2024-03",4.5,"PNAD",31.4,35.9
"Porto Alegre (RS)","2024-03",5.6,"PNAD",31,36.6
"Recife (PE)","2024-03",10.6,"PNAD",39.7,50.3
"Rio Branco (AC)","2024-03",8.5,"PNAD",37.9,46.4
"Rio de Janeiro (RJ)","2024-03",7.6,"PNAD",33.7,41.3
"Salvador (BA)","2024-03",11.1,"PNAD",40.8,51.9
"São Luís (MA)","2024-03",10,"PNAD",41.7,51.7
"São Paulo (SP)","2024-03",5.8,"PNAD",32,37.8
"Aracaju (SE)","2024-04",10.4,"PNAD",35.2,45.6
"Belo Horizonte (MG)","2024-04",4.6,"PNAD",28.2,32.8
"Belém (PA)","2024-04",9.3,"PNAD",44.8,54.1
"Brasília (DF)","2024-04",9.1,"PNAD",29.1,38.2
"Campo Grande (MS)","2024-04",3.7,"PNAD",30.4,34.1
"Curitiba (PR)","2024-04",4.3,"PNAD",27.8,32.1
"Fortaleza (CE)","2024-04",7.2,"PNAD",42.9,50.1
"Goiânia (GO)","2024-04",4.1,"PNAD",29.2,33.3
"Grande Vitória (ES)","2024-04",3.8,"PNAD",31.1,34.9
"Porto Alegre (RS)","2024-04",5.9,"PNAD",29.7,35.6
"Recife (PE)","2024-04",10.8,"PNAD",37.8,48.6
"Rio Branco (AC)","2024-04",8.6,"PNAD",38.4,47
"Rio de Janeiro (RJ)","2024-04",7,"PNAD",34.1,41.1
"Salvador (BA)","2024-04",9.8,"PNAD",39.7,49.5
"São Luís (MA)","2024-04",8.9,"PNAD",40.8,49.7
"São Paulo (SP)","2024-04",6.1,"PNAD",31.4,37.5
"Aracaju (SE)","2024-05",11.0952262717821,"PNAD",34.4509780955382,45.5462043673202
"Belo Horizonte (MG)","2024-05",4.09607445287317,"PNAD",28.7170828239742,32.8131572768474
"Belém (PA)","2024-05",9.49997814885728,"PNAD",44.6286087948334,54.1285869436907
"Brasília (DF)","2024-05",9.2074350888248,"PNAD",28.8655175636048,38.0729526524296
"Campo Grande (MS)","2024-05",3.81062655321881,"PNAD",29.9019099876397,33.7125365408585
"Curitiba (PR)","2024-05",3.82070997794528,"PNAD",27.6541070938659,31.4748170718112
"Fortaleza (CE)","2024-05",7.1248638472165,"PNAD",42.414558425632,49.5394222728485
"Goiânia (GO)","2024-05",4.09974034560481,"PNAD",29.1707145718697,33.2704549174745
"Grande Vitória (ES)","2024-05",3.55948761300017,"PNAD",30.7812272896924,34.3407149026926
"Porto Alegre (RS)","2024-05",6.27039146894162,"PNAD",29.0351260124573,35.3055174813989
"Recife (PE)","2024-05",10.8131363845495,"PNAD",37.7141038098776,48.5272401944271
"Rio Branco (AC)","2024-05",8.61164120002957,"PNAD",38.3034895906546,46.9151307906842
"Rio de Janeiro (RJ)","2024-05",6.88780277744117,"PNAD",34.2226651220281,41.1104678994692
"Salvador (BA)","2024-05",9.68211384747801,"PNAD",39.1753688761785,48.8574827236565
"São Luís (MA)","2024-05",8.37122336346672,"PNAD",40.7616983592254,49.1329217226921
"São Paulo (SP)","2024-05",6.21269873245922,"PNAD",30.9992635757737,37.2119623082329
"Aracaju (SE)","2024-06",11.6027473969511,"PNAD",33.8355544032767,45.4383018002278
"Belo Horizonte (MG)","2024-06",4.00068793446596,"PNAD",28.7134843650711,32.7141722995371
"Belém (PA)","2024-06",9.76824604006689,"PNAD",44.5600371460972,54.3282831861641
"Brasília (DF)","2024-06",9.32145531542134,"PNAD",28.6763029966123,37.9977583120336
"Campo Grande (MS)","2024-06",3.89480830311612,"PNAD",29.3662883377524,33.2610966408685
"Curitiba (PR)","2024-06",3.69779106825331,"PNAD",27.3267540468336,31.0245451150869
"Fortaleza (CE)","2024-06",7.34973226614963,"PNAD",42.0165774260827,49.3663096922324
"Goiânia (GO)","2024-06",4.09781716243426,"PNAD",29.1468411275821,33.2446582900163
"Grande Vitória (ES)","2024-06",3.46864938850731,"PNAD",30.3852588761688,33.8539082646761
"Porto Alegre (RS)","2024-06",6.81774422266062,"PNAD",28.4767559833063,35.2945002059669
"Recife (PE)","2024-06",10.8122573978561,"PNAD",37.6371792021342,48.4494365999904
"Rio Branco (AC)","2024-06",8.61346051708811,"PNAD",37.9047710572211,46.5182315743092
"Rio de Janeiro (RJ)","2024-06",6.96996152965755,"PNAD",34.2845922961828,41.2545538258404
"Salvador (BA)","2024-06",9.59739837640902,"PNAD",38.8332820915053,48.4306804679143
"São Luís (MA)","2024-06",7.93535272905649,"PNAD",41.1248413554688,49.0601940845253
"São Paulo (SP)","2024-06",6.29453226754562,"PNAD",30.5768327201764,36.8713649877221
"Aracaju (SE)","2024-07",11.8868237398415,"PNAD",33.3970886924117,45.2839124322532
"Belo Horizonte (MG)","2024-07",4.21563921921427,"PNAD",28.335262834037,32.5509020532512
"Belém (PA)","2024-07",10.043274262553,"PNAD",44.5745020314946,54.6177762940476
"Brasília (DF)","2024-07",9.42324871218826,"PNAD",28.5383045268168,37.961553239005
"Campo Grande (MS)","2024-07",3.95242157548288,"PNAD",28.8486139857008,32.8010355611837
"Curitiba (PR)","2024-07",3.84477598398488,"PNAD",26.9086994213034,30.7534754052883
"Fortaleza (CE)","2024-07",7.76204506283415,"PNAD",41.7185338125978,49.480578875432
"Goiânia (GO)","2024-07",4.09275303621337,"PNAD",29.1292366400841,33.2219896762975
"Grande Vitória (ES)","2024-07",3.49622743770631,"PNAD",29.971065767519,33.4672932052253
"Porto Alegre (RS)","2024-07",7.42519831170355,"PNAD",28.057568736463,35.4827670481666
"Recife (PE)","2024-07",10.7915817399068,"PNAD",37.5749480771896,48.3665298170964
"Rio Branco (AC)","2024-07",8.60253464802314,"PNAD",37.3281760856984,45.9307107337215
"Rio de Janeiro (RJ)","2024-07",7.18539474087395,"PNAD",34.2873914380359,41.4727861789099
"Salvador (BA)","2024-07",9.54275791568899,"PNAD",38.6470934500279,48.1898513657169
"São Luís (MA)","2024-07",7.62061210483508,"PNAD",41.7389789556239,49.359591060459
"São Paulo (SP)","2024-07",6.33907156538135,"PNAD",30.1850295309178,36.5241010962992
"Aracaju (SE)","2024-08",11.9632634837934,"PNAD",33.1101682680691,45.0734317518625
"Belo Horizonte (MG)","2024-08",4.64623970606626,"PNAD",27.7095462828724,32.3557859889387
"Belém (PA)","2024-08",10.297200013417,"PNAD",44.6476789990788,54.9448790124958
"Brasília (DF)","2024-08",9.5076337363806,"PNAD",28.4357833790681,37.9434171154487
"Campo Grande (MS)","2024-08",3.9928518423732,"PNAD",28.3362330150021,32.3290848573753
"Curitiba (PR)","2024-08",4.17284768225685,"PNAD",26.4448239929037,30.6176716751606
"Fortaleza (CE)","2024-08",8.28685536726691,"PNAD",41.4867687661666,49.7736241334335
"Goiânia (GO)","2024-08",4.08253729947408,"PNAD",29.1160136941273,33.1985509936013
"Grande Vitória (ES)","2024-08",3.60528310592569,"PNAD",29.5459534513657,33.1512365572914
"Porto Alegre (RS)","2024-08",8.0480595877366,"PNAD",27.7461239208357,35.7941835085723
"Recife (PE)","2024-08",10.7436321319707,"PNAD",37.5240546355683,48.267686767539
"Rio Branco (AC)","2024-08",8.57520388059215,"PNAD",36.6382795748043,45.2134834553964
"Rio de Janeiro (RJ)","2024-08",7.49019089895058,"PNAD",34.2371048637309,41.7272957626815
"Salvador (BA)","2024-08",9.50560599479908,"PNAD",38.5534969986379,48.059102993437
"São Luís (MA)","2024-08",7.40612672181479,"PNAD",42.5123557970965,49.9184825189113
"São Paulo (SP)","2024-08",6.34808508784567,"PNAD",29.8239225665301,36.1720076543758
"Aracaju (SE)","2024-09",11.8158567508107,"PNAD",32.9960135501127,44.8118703009234
"Belo Horizonte (MG)","2024-09",5.17793624701292,"PNAD",26.9999317229926,32.1778679700056
"Belém (PA)","2024-09",10.4734040921548,"PNAD",44.7543371270793,55.2277412192341
"Brasília (DF)","2024-09",9.55871230467512,"PNAD",28.3673504349312,37.9260627396063
"Campo Grande (MS)","2024-09",4.01950097220027,"PNAD",27.8689869263469,31.8884878985472
"Curitiba (PR)","2024-09",4.57976228841763,"PNAD",26.0224839249849,30.6022462134025
"Fortaleza (CE)","2024-09",8.80792469138412,"PNAD",41.3184511751824,50.1263758665665
"Goiânia (GO)","2024-09",4.06555658482344,"PNAD",29.1071150703447,33.1726716551681
"Grande Vitória (ES)","2024-09",3.7568048706139,"PNAD",29.1592664899833,32.9160713605972
"Porto Alegre (RS)","2024-09",8.57941255302586,"PNAD",27.5548379559972,36.134250509023
"Recife (PE)","2024-09",10.6624630633587,"PNAD",37.4875990590823,48.150062122441
"Rio Branco (AC)","2024-09",8.52859007267715,"PNAD",35.9574623606796,44.4860524333567
"Rio de Janeiro (RJ)","2024-09",7.81928710691452,"PNAD",34.1387191831899,41.9580062901044
"Salvador (BA)","2024-09",9.47899012561021,"PNAD",38.5085909779016,47.9875811035119
"São Luís (MA)","2024-09",7.30431316088316,"PNAD",43.2919022674196,50.5962154283027
"São Paulo (SP)","2024-09",6.31826095321005,"PNAD",29.5339073454933,35.8521682987034
"Aracaju (SE)","2024-10",11.4570441484986,"PNAD",33.0537323862049,44.5107765347035
"Belo Horizonte (MG)","2024-10",5.68323624071157,"PNAD",26.3807544125058,32.0639906532173
"Belém (PA)","2024-10",10.5252150252878,"PNAD",44.8649601839121,55.3901752091999
"Brasília (DF)","2024-10",9.56484928283851,"PNAD",28.3272535696816,37.8921028525201
"Campo Grande (MS)","2024-10",4.03753470419805,"PNAD",27.4809403312571,31.5184750354552
"Curitiba (PR)","2024-10",4.95318469194639,"PNAD",25.7237192005235,30.6769038924699
"Fortaleza (CE)","2024-10",9.20949336145998,"PNAD",41.20262918192,50.4121225433799
"Goiânia (GO)","2024-10",4.04106338572502,"PNAD",29.1019300721297,33.1429934578547
"Grande Vitória (ES)","2024-10",3.90634590238724,"PNAD",28.8554313201134,32.7617772225007
"Porto Alegre (RS)","2024-10",8.92405401183684,"PNAD",27.4807479289014,36.4048019407382
"Recife (PE)","2024-10",10.5463808378078,"PNAD",37.4668336029962,48.013214440804
"Rio Branco (AC)","2024-10",8.46228315081734,"PNAD",35.4069432050605,43.8692263558778
"Rio de Janeiro (RJ)","2024-10",8.10451026369695,"PNAD",34.0033772915247,42.1078875552216
"Salvador (BA)","2024-10",9.45460929308462,"PNAD",38.4622416585929,47.9168509516775
"São Luís (MA)","2024-10",7.31316694765517,"PNAD",43.9237590929934,51.2369260406485
"São Paulo (SP)","2024-10",6.25125817654444,"PNAD",29.3462802349531,35.5975384114975
"Aracaju (SE)","2024-11",10.8597745971838,"PNAD",33.2909910512687,44.1507656484525
"Belo Horizonte (MG)","2024-11",6.08680766670706,"PNAD",25.9630786847822,32.0498863514893
"Belém (PA)","2024-11",10.4098888572938,"PNAD",44.9616342623924,55.3715231196862
"Brasília (DF)","2024-11",9.51448603355226,"PNAD",28.3062807818055,37.8207668153578
"Campo Grande (MS)","2024-11",4.05369987439605,"PNAD",27.1680811637139,31.22178103811
"Curitiba (PR)","2024-11",5.21939368247982,"PNAD",25.6013632552192,30.820756937699
"Fortaleza (CE)","2024-11",9.41589823238409,"PNAD",41.1177920753835,50.5336903077676
"Goiânia (GO)","2024-11",4.00575176318557,"PNAD",29.0993992501859,33.1051510133715
"Grande Vitória (ES)","2024-11",4.0250984120792,"PNAD",28.6491106252975,32.6742090373767
"Porto Alegre (RS)","2024-11",9.01976897382031,"PNAD",27.5154199697729,36.5351889435932
"Recife (PE)","2024-11",10.3815477387468,"PNAD",37.4611668457587,47.8427145845055
"Rio Branco (AC)","2024-11",8.36893133258388,"PNAD",35.0530353943918,43.4219667269757
"Rio de Janeiro (RJ)","2024-11",8.30660152019583,"PNAD",33.8279121026441,42.13451362284
"Salvador (BA)","2024-11",9.42189433524977,"PNAD",38.3604657090812,47.782360044331
"São Luís (MA)","2024-11",7.43338627387606,"PNAD",44.3173521929182,51.7507384667943
"São Paulo (SP)","2024-11",6.14140908142798,"PNAD",29.274721532023,35.416130613451
"Aracaju (SE)","2024-12",10.0595852790383,"PNAD",33.6961375495116,43.75572282855
"Belo Horizonte (MG)","2024-12",6.25825846431255,"PNAD",25.9196774130729,32.1779358773854
"Belém (PA)","2024-12",10.0906441809166,"PNAD",45.0139153255646,55.1045595064812
"Brasília (DF)","2024-12",9.39941597475582,"PNAD",28.2995259907671,37.6989419655229
"Campo Grande (MS)","2024-12",4.07226097501745,"PNAD",26.9715165860255,31.043777561043
"Curitiba (PR)","2024-12",5.2668169472577,"PNAD",25.732949032006,30.9997659792637
"Fortaleza (CE)","2024-12",9.31577030683697,"PNAD",41.0562138350113,50.3719841418482
"Goiânia (GO)","2024-12",3.96029839579264,"PNAD",29.0990026340834,33.059301029876
"Grande Vitória (ES)","2024-12",4.06828252802404,"PNAD",28.5870400769346,32.6553226049587
"Porto Alegre (RS)","2024-12",8.77883541157025,"PNAD",27.6532721238167,36.4321075353869
"Recife (PE)","2024-12",10.1727601508315,"PNAD",37.4717234071118,47.6444835579433
"Rio Branco (AC)","2024-12",8.25175138806893,"PNAD",35.0171796003005,43.2689309883694
"Rio de Janeiro (RJ)","2024-12",8.3567417797145,"PNAD",33.6292491684448,41.9859909481593
"Salvador (BA)","2024-12",9.37439470918006,"PNAD",38.161113008565,47.535507717745
"São Luís (MA)","2024-12",7.65731837595793,"PNAD",44.3202670112697,51.9775853872276
"São Paulo (SP)","2024-12",5.99465124928625,"PNAD",29.3489164213373,35.3435676706236
"Aracaju (SE)","2025-01",9,"PNAD",34.3,43.3
"Belo Horizonte (MG)","2025-01",6.1,"PNAD",26.4,32.5
"Belém (PA)","2025-01",9.5,"PNAD",45,54.5
"Brasília (DF)","2025-01",9.2,"PNAD",28.3,37.5
"Campo Grande (MS)","2025-01",4.1,"PNAD",26.9,31
"Curitiba (PR)","2025-01",5,"PNAD",26.2,31.2
"Fortaleza (CE)","2025-01",8.8,"PNAD",41,49.8
"Goiânia (GO)","2025-01",3.9,"PNAD",29.1,33
"Grande Vitória (ES)","2025-01",4,"PNAD",28.7,32.7
"Porto Alegre (RS)","2025-01",8.1,"PNAD",27.9,36
"Recife (PE)","2025-01",9.9,"PNAD",37.5,47.4
"Rio Branco (AC)","2025-01",8.1,"PNAD",35.4,43.5
"Rio de Janeiro (RJ)","2025-01",8.2,"PNAD",33.4,41.6
"Salvador (BA)","2025-01",9.3,"PNAD",37.8,47.1
"São Luís (MA)","2025-01",8,"PNAD",43.8,51.8
"São Paulo (SP)","2025-01",5.8,"PNAD",29.6,35.4
"Aracaju (SE)","2025-02",6.8,"PNAD",35.8,42.6
"Belo Horizonte (MG)","2025-02",5.2,"PNAD",28.2,33.4
"Belém (PA)","2025-02",8,"PNAD",44.8,52.8
"Brasília (DF)","2025-02",8.7,"PNAD",28.4,37.1
"Campo Grande (MS)","2025-02",4.3,"PNAD",27.3,31.6
"Curitiba (PR)","2025-02",4,"PNAD",27.7,31.7
"Fortaleza (CE)","2025-02",7.1,"PNAD",41.1,48.2
"Goiânia (GO)","2025-02",3.3,"PNAD",29.3,32.6
"Grande Vitória (ES)","2025-02",3.7,"PNAD",29.4,33.1
"Porto Alegre (RS)","2025-02",6,"PNAD",28.7,34.7
"Recife (PE)","2025-02",8.4,"PNAD",38.3,46.7
"Rio Branco (AC)","2025-02",7.7,"PNAD",37,44.7
"Rio de Janeiro (RJ)","2025-02",7.5,"PNAD",33,40.5
"Salvador (BA)","2025-02",8.5,"PNAD",37.1,45.6
"São Luís (MA)","2025-02",8.9,"PNAD",41.8,50.7
"São Paulo (SP)","2025-02",5.4,"PNAD",30.5,35.9
"Aracaju (SE)","2025-03",6,"PNAD",32.6,38.6
"Belo Horizonte (MG)","2025-03",6.1,"PNAD",28.8,34.9
"Belém (PA)","2025-03",8.9,"PNAD",43.3,52.2
"Brasília (DF)","2025-03",8,"PNAD",26.9,34.9
"Campo Grande (MS)","2025-03",3.4,"PNAD",27.3,30.7
"Curitiba (PR)","2025-03",4.3,"PNAD",28.3,32.6
"Fortaleza (CE)","2025-03",7.6,"PNAD",41.2,48.8
"Goiânia (GO)","2025-03",2.8,"PNAD",31.7,34.5
"Grande Vitória (ES)","2025-03",2.7,"PNAD",31.2,33.9
"Porto Alegre (RS)","2025-03",5.2,"PNAD",27.6,32.8
"Recife (PE)","2025-03",7.9,"PNAD",37.6,45.5
"Rio Branco (AC)","2025-03",6.1,"PNAD",36.4,42.5
"Rio de Janeiro (RJ)","2025-03",7,"PNAD",33.7,40.7
"Salvador (BA)","2025-03",8.5,"PNAD",37.9,46.4
"São Luís (MA)","2025-03",7.8,"PNAD",43.9,51.7
"São Paulo (SP)","2025-03",5.2,"PNAD",30.3,35.5
"Aracaju (SE)","2025-04",8.4,"PNAD",33.5,41.9
"Belo Horizonte (MG)","2025-04",4.8,"PNAD",28.7,33.5
"Belém (PA)","2025-04",8.3,"PNAD",44.2,52.5
"Brasília (DF)","2025-04",6.8,"PNAD",27.1,33.9
"Campo Grande (MS)","2025-04",3.1,"PNAD",29.1,32.2
"Curitiba (PR)","2025-04",3.7,"PNAD",26,29.7
"Fortaleza (CE)","2025-04",5.9,"PNAD",41.6,47.5
"Goiânia (GO)","2025-04",3.1,"PNAD",31.8,34.9
"Grande Vitória (ES)","2025-04",2.9,"PNAD",29,31.9
"Porto Alegre (RS)","2025-04",4.7,"PNAD",25.9,30.6
"Recife (PE)","2025-04",7.8,"PNAD",37.8,45.6
"Rio Branco (AC)","2025-04",6,"PNAD",35.5,41.5
"Rio de Janeiro (RJ)","2025-04",6.1,"PNAD",34.6,40.7
"Salvador (BA)","2025-04",8.2,"PNAD",39.2,47.4
"São Luís (MA)","2025-04",7.4,"PNAD",45.2,52.6
"São Paulo (SP)","2025-04",5,"PNAD",30.4,35.4
"Aracaju (SE)","2025-05",9.28883963064395,"PNAD",33.7732749666756,43.0621145973195
"Belo Horizonte (MG)","2025-05",4.31388456896343,"PNAD",28.6747536705363,32.9886382394998
"Belém (PA)","2025-05",8.07614516371392,"PNAD",44.4403763941737,52.5165215578876
